RUN	com.myGatlingTest.MyComputerJourney	mycomputerjourney	1678087454512	test	3.3.1
REQUEST	146		CreateNewComputer Redirect 1	1678087488186	1678087488294	OK	 
REQUEST	44		FilterComputer	1678087488189	1678087488296	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087488296
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087488297
USER	MyComputerJourney	44	END	1678087472408	1678087488297
REQUEST	147		CreateNewComputer Redirect 1	1678087488202	1678087488305	OK	 
REQUEST	251		LoadNewComputerPage	1678087488199	1678087488306	OK	 
USER	MyComputerJourney	362	START	1678087488309	1678087488309
REQUEST	354		LoadHomePage	1678087487909	1678087488335	OK	 
REQUEST	149		CreateNewComputer	1678087488229	1678087488336	OK	 
REQUEST	45		FilterComputer	1678087488229	1678087488337	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087488338
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087488338
USER	MyComputerJourney	45	END	1678087472458	1678087488338
USER	MyComputerJourney	363	START	1678087488358	1678087488358
REQUEST	46		FilterComputer	1678087488261	1678087488365	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087488365
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087488365
USER	MyComputerJourney	46	END	1678087472509	1678087488366
REQUEST	355		LoadHomePage	1678087487960	1678087488387	OK	 
REQUEST	148		CreateNewComputer Redirect 1	1678087488286	1678087488394	OK	 
USER	MyComputerJourney	364	START	1678087488408	1678087488408
REQUEST	150		CreateNewComputer	1678087488299	1678087488410	OK	 
REQUEST	253		LoadNewComputerPage	1678087488309	1678087488419	OK	 
REQUEST	252		LoadNewComputerPage	1678087488309	1678087488431	OK	 
REQUEST	356		LoadHomePage	1678087488009	1678087488436	OK	 
REQUEST	151		CreateNewComputer	1678087488338	1678087488446	OK	 
REQUEST	149		CreateNewComputer Redirect 1	1678087488337	1678087488445	OK	 
REQUEST	254		LoadNewComputerPage	1678087488348	1678087488455	OK	 
USER	MyComputerJourney	365	START	1678087488459	1678087488459
REQUEST	47		FilterComputer	1678087488358	1678087488469	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087488469
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087488470
USER	MyComputerJourney	47	END	1678087472558	1678087488471
REQUEST	357		LoadHomePage	1678087488059	1678087488491	OK	 
REQUEST	152		CreateNewComputer	1678087488395	1678087488505	OK	 
REQUEST	48		FilterComputer	1678087488399	1678087488507	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
USER	MyComputerJourney	366	START	1678087488508	1678087488508
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087488509
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087488510
USER	MyComputerJourney	48	END	1678087472609	1678087488511
REQUEST	255		LoadNewComputerPage	1678087488408	1678087488516	OK	 
REQUEST	150		CreateNewComputer Redirect 1	1678087488410	1678087488523	OK	 
REQUEST	153		CreateNewComputer	1678087488418	1678087488524	OK	 
REQUEST	358		LoadHomePage	1678087488109	1678087488540	OK	 
REQUEST	151		CreateNewComputer Redirect 1	1678087488446	1678087488555	OK	 
REQUEST	49		FilterComputer	1678087488448	1678087488556	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087488557
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087488557
USER	MyComputerJourney	49	END	1678087472658	1678087488557
USER	MyComputerJourney	367	START	1678087488559	1678087488559
REQUEST	256		LoadNewComputerPage	1678087488459	1678087488566	OK	 
REQUEST	359		LoadHomePage	1678087488159	1678087488584	OK	 
REQUEST	50		FilterComputer	1678087488488	1678087488595	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087488595
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087488596
USER	MyComputerJourney	50	END	1678087472708	1678087488596
USER	MyComputerJourney	368	START	1678087488608	1678087488608
REQUEST	154		CreateNewComputer	1678087488499	1678087488610	OK	 
REQUEST	152		CreateNewComputer Redirect 1	1678087488506	1678087488616	OK	 
REQUEST	153		CreateNewComputer Redirect 1	1678087488525	1678087488632	OK	 
REQUEST	360		LoadHomePage	1678087488209	1678087488634	OK	 
REQUEST	155		CreateNewComputer	1678087488529	1678087488637	OK	 
REQUEST	51		FilterComputer	1678087488538	1678087488644	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087488645
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087488645
USER	MyComputerJourney	51	END	1678087472758	1678087488645
USER	MyComputerJourney	369	START	1678087488658	1678087488658
REQUEST	156		CreateNewComputer	1678087488569	1678087488676	OK	 
REQUEST	257		LoadNewComputerPage	1678087488559	1678087488678	OK	 
REQUEST	361		LoadHomePage	1678087488261	1678087488699	OK	 
REQUEST	52		FilterComputer	1678087488598	1678087488706	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087488707
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087488707
USER	MyComputerJourney	370	START	1678087488708	1678087488708
USER	MyComputerJourney	52	END	1678087472809	1678087488710
REQUEST	258		LoadNewComputerPage	1678087488598	1678087488717	OK	 
REQUEST	259		LoadNewComputerPage	1678087488608	1678087488717	OK	 
REQUEST	154		CreateNewComputer Redirect 1	1678087488611	1678087488723	OK	 
REQUEST	157		CreateNewComputer	1678087488619	1678087488730	OK	 
REQUEST	362		LoadHomePage	1678087488309	1678087488737	OK	 
REQUEST	155		CreateNewComputer Redirect 1	1678087488638	1678087488749	OK	 
REQUEST	53		FilterComputer	1678087488639	1678087488748	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087488752
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087488753
USER	MyComputerJourney	53	END	1678087472858	1678087488755
USER	MyComputerJourney	371	START	1678087488759	1678087488759
REQUEST	156		CreateNewComputer Redirect 1	1678087488676	1678087488785	OK	 
REQUEST	363		LoadHomePage	1678087488359	1678087488786	OK	 
REQUEST	260		LoadNewComputerPage	1678087488689	1678087488807	OK	 
USER	MyComputerJourney	372	START	1678087488808	1678087488808
REQUEST	158		CreateNewComputer	1678087488699	1678087488811	OK	 
REQUEST	261		LoadNewComputerPage	1678087488718	1678087488827	OK	 
REQUEST	157		CreateNewComputer Redirect 1	1678087488731	1678087488843	OK	 
REQUEST	55		FilterComputer	1678087488739	1678087488847	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087488847
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087488847
USER	MyComputerJourney	55	END	1678087472959	1678087488848
REQUEST	54		FilterComputer	1678087488739	1678087488854	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087488854
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087488854
USER	MyComputerJourney	54	END	1678087472908	1678087488855
USER	MyComputerJourney	373	START	1678087488858	1678087488858
REQUEST	262		LoadNewComputerPage	1678087488759	1678087488869	OK	 
REQUEST	364		LoadHomePage	1678087488408	1678087488872	OK	 
REQUEST	160		CreateNewComputer	1678087488769	1678087488877	OK	 
USER	MyComputerJourney	374	START	1678087488908	1678087488908
REQUEST	263		LoadNewComputerPage	1678087488808	1678087488915	OK	 
REQUEST	158		CreateNewComputer Redirect 1	1678087488811	1678087488924	OK	 
REQUEST	365		LoadHomePage	1678087488459	1678087488933	OK	 
REQUEST	159		CreateNewComputer	1678087488828	1678087488934	OK	 
REQUEST	161		CreateNewComputer	1678087488828	1678087488934	OK	 
REQUEST	56		FilterComputer	1678087488828	1678087488938	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087488938
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087488938
USER	MyComputerJourney	56	END	1678087473008	1678087488939
REQUEST	57		FilterComputer	1678087488838	1678087488946	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087488947
REQUEST	366		LoadHomePage	1678087488509	1678087488947	OK	 
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087488947
USER	MyComputerJourney	57	END	1678087473059	1678087488948
USER	MyComputerJourney	375	START	1678087488959	1678087488959
REQUEST	264		LoadNewComputerPage	1678087488869	1678087488982	OK	 
REQUEST	160		CreateNewComputer Redirect 1	1678087488877	1678087488985	OK	 
REQUEST	367		LoadHomePage	1678087488559	1678087488991	OK	 
REQUEST	58		FilterComputer	1678087488898	1678087489006	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087489007
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087489007
USER	MyComputerJourney	58	END	1678087473109	1678087489008
USER	MyComputerJourney	376	START	1678087489009	1678087489009
REQUEST	265		LoadNewComputerPage	1678087488908	1678087489016	OK	 
REQUEST	162		CreateNewComputer	1678087488918	1678087489036	OK	 
REQUEST	368		LoadHomePage	1678087488609	1678087489039	OK	 
REQUEST	161		CreateNewComputer Redirect 1	1678087488935	1678087489041	OK	 
REQUEST	159		CreateNewComputer Redirect 1	1678087488935	1678087489043	OK	 
REQUEST	59		FilterComputer	1678087488948	1678087489055	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087489055
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087489056
USER	MyComputerJourney	59	END	1678087473159	1678087489056
USER	MyComputerJourney	377	START	1678087489058	1678087489058
REQUEST	164		CreateNewComputer	1678087488959	1678087489064	OK	 
REQUEST	266		LoadNewComputerPage	1678087488959	1678087489067	OK	 
REQUEST	163		CreateNewComputer	1678087488959	1678087489070	OK	 
REQUEST	369		LoadHomePage	1678087488659	1678087489087	OK	 
REQUEST	60		FilterComputer	1678087488999	1678087489106	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087489106
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087489106
USER	MyComputerJourney	60	END	1678087473209	1678087489107
USER	MyComputerJourney	378	START	1678087489108	1678087489108
REQUEST	267		LoadNewComputerPage	1678087489009	1678087489117	OK	 
REQUEST	370		LoadHomePage	1678087488709	1678087489135	OK	 
REQUEST	162		CreateNewComputer Redirect 1	1678087489037	1678087489154	OK	 
REQUEST	165		CreateNewComputer	1678087489048	1678087489159	OK	 
USER	MyComputerJourney	379	START	1678087489159	1678087489159
REQUEST	61		FilterComputer	1678087489058	1678087489167	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087489168
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087489169
REQUEST	164		CreateNewComputer Redirect 1	1678087489065	1678087489169	OK	 
USER	MyComputerJourney	61	END	1678087473259	1678087489170
REQUEST	268		LoadNewComputerPage	1678087489068	1678087489181	OK	 
REQUEST	163		CreateNewComputer Redirect 1	1678087489070	1678087489181	OK	 
REQUEST	166		CreateNewComputer	1678087489079	1678087489186	OK	 
REQUEST	371		LoadHomePage	1678087488760	1678087489196	OK	 
REQUEST	62		FilterComputer	1678087489098	1678087489205	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087489206
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087489207
USER	MyComputerJourney	62	END	1678087473308	1678087489208
USER	MyComputerJourney	380	START	1678087489208	1678087489208
REQUEST	269		LoadNewComputerPage	1678087489108	1678087489217	OK	 
REQUEST	372		LoadHomePage	1678087488808	1678087489237	OK	 
USER	MyComputerJourney	381	START	1678087489259	1678087489259
REQUEST	167		CreateNewComputer	1678087489148	1678087489260	OK	 
REQUEST	165		CreateNewComputer Redirect 1	1678087489159	1678087489271	OK	 
REQUEST	270		LoadNewComputerPage	1678087489171	1678087489280	OK	 
REQUEST	373		LoadHomePage	1678087488859	1678087489286	OK	 
REQUEST	166		CreateNewComputer Redirect 1	1678087489187	1678087489296	OK	 
REQUEST	168		CreateNewComputer	1678087489189	1678087489299	OK	 
REQUEST	63		FilterComputer	1678087489189	1678087489302	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087489302
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087489302
USER	MyComputerJourney	63	END	1678087473358	1678087489304
USER	MyComputerJourney	382	START	1678087489308	1678087489308
REQUEST	64		FilterComputer	1678087489208	1678087489317	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087489318
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087489318
USER	MyComputerJourney	64	END	1678087473408	1678087489320
REQUEST	374		LoadHomePage	1678087488909	1678087489337	OK	 
REQUEST	271		LoadNewComputerPage	1678087489228	1678087489340	OK	 
REQUEST	169		CreateNewComputer	1678087489239	1678087489350	OK	 
USER	MyComputerJourney	383	START	1678087489359	1678087489359
REQUEST	167		CreateNewComputer Redirect 1	1678087489261	1678087489377	OK	 
REQUEST	272		LoadNewComputerPage	1678087489259	1678087489378	OK	 
REQUEST	375		LoadHomePage	1678087488961	1678087489387	OK	 
REQUEST	65		FilterComputer	1678087489269	1678087489382	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087489392
ERROR	DeleteComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087489393
USER	MyComputerJourney	65	END	1678087473458	1678087489396
REQUEST	66		FilterComputer	1678087489298	1678087489408	KO	regex(computers\/([0-9]{3,5})).find.exists, found nothing
ERROR	GetSingleComputer: Failed to build request: No attribute named 'topComputerInList' is defined 	1678087489409
